"decision_id","inspection_id","packet_id","book_id","book_slug","segment_key","segment_order","display_title","inspection_lane","review_reasons","decision_options","required_evidence","review_page_start","review_page_end","current_printed_page","successor_printed_page","review_status","selected_decision","source_pdf_page_reviewed","printed_page_reviewed","visible_prose_presence","successor_anchor_type","locator_type","locator_value","reviewer_confidence","review_completed_at"
"f0afdc6ea4b4b944c252a32a","4c57a7027a1cafc1dbf59457","same-page-no-semantic-anchor-book-2-packet-03","2","o-livro-dos-mediuns","1456e2b3294d301a78e5cf72","109","Perguntas simpáticas ou antipáticas aos Espíritos","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","9","9","","","pending","","","","","","","","",""
"cbff5e6026f25411e8509d48","1f4f8d2a68c4e814a45a65f5","same-page-no-semantic-anchor-book-2-packet-03","2","o-livro-dos-mediuns","1ea97f6309ed08451096e49b","110","Perguntas sobre o futuro","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","9","9","","","pending","","","","","","","","",""
"f5412b3ad807cec284b41234","2c245b2b7b48011810318e39","same-page-no-semantic-anchor-book-2-packet-03","2","o-livro-dos-mediuns","b1b5a3ae962f8e7924e2020c","111","Sobre as existências passadas e vindouras","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","9","9","","","pending","","","","","","","","",""
"2ef17a38ada4fd37a77787e4","61aca3bce87627110bc3b921","same-page-no-semantic-anchor-book-2-packet-03","2","o-livro-dos-mediuns","c7c12401bf19ceaa875ec409","112","Sobre interesses morais e materiais","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","9","9","","","pending","","","","","","","","",""
"1f80d91518c521e655fd67fb","85a885a17c991b170bbd85cd","same-page-no-semantic-anchor-book-2-packet-03","2","o-livro-dos-mediuns","4759b2252cea02241a67d388","113","Sobre a sorte dos Espíritos","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","9","9","","","pending","","","","","","","","",""
"8fb752580e7349607ba5c3c1","d53f4d842b47d5e3123c76f2","same-page-no-semantic-anchor-book-2-packet-04","2","o-livro-dos-mediuns","4bb021e741e7beb59b7a95d1","114","Sobre a saúde","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","9","9","","","pending","","","","","","","","",""
"cdf6d955a7a0cf186357c363","05f7ad9d25dacfedec93b533","same-page-no-semantic-anchor-book-2-packet-04","2","o-livro-dos-mediuns","d5f63a018ee98a856bb121fa","115","Sobre as invenções e descobertas","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","9","9","","","pending","","","","","","","","",""
"250162b56cbec579275e37fa","b5797f4d406d2c9bf80e0465","same-page-no-semantic-anchor-book-2-packet-04","2","o-livro-dos-mediuns","cfa234d24f2f65c708a90a72","116","Sobre os tesouros ocultos","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","9","9","","","pending","","","","","","","","",""
"973d7eb5afa1bef19c6aeaaa","6a52ec746131d5e6140e2bfa","same-page-no-semantic-anchor-book-2-packet-04","2","o-livro-dos-mediuns","b3eefd00bc66e06f8073b95f","120","Médiuns interesseiros","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","9","9","","","pending","","","","","","","","",""
"d149f3199abe25bb62b88dfa","615de0172c9025cb5b915126","same-page-no-semantic-anchor-book-2-packet-04","2","o-livro-dos-mediuns","574707d5f0923fa7947f068d","123","Das reuniões em geral","same-page-no-semantic-anchor","legacy-word-count-oversized|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","9","9","","","pending","","","","","","","","",""
"3b128ef3cfb8d3dea81fb083","5cdc89683aa07d3009bbd376","same-page-no-semantic-anchor-book-2-packet-04","2","o-livro-dos-mediuns","048dae1652ad0db1740ac444","124","Das Sociedades propriamente ditas","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","9","9","","","pending","","","","","","","","",""
"e785ced8e5a4e2d07291e417","219a2d46c5fa2db7361785f5","same-page-no-semantic-anchor-book-2-packet-04","2","o-livro-dos-mediuns","1a787ffe502af23b14cb48e0","125","Assuntos de estudo","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","9","9","","","pending","","","","","","","","",""
"716d095f6c8e596e53a63e35","03211a5a4cfe866e0e14c4bf","same-page-no-semantic-anchor-book-2-packet-04","2","o-livro-dos-mediuns","6f60a11cdd8a3de795869a2b","129","Acerca do Espiritismo","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","9","9","","","pending","","","","","","","","",""
"44a87f3c8bd52330ab38111f","75bb65ff20bc8d40690251ff","same-page-no-semantic-anchor-book-2-packet-04","2","o-livro-dos-mediuns","98ab3cc0a147b2c09e1f4ba7","130","Sobre os médiuns","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","9","9","","","pending","","","","","","","","",""
"9f9e584f636f47ef4ecb58ef","74d8b17ce62c9a03a568af3b","same-page-no-semantic-anchor-book-2-packet-04","2","o-livro-dos-mediuns","78292d40f0ef490a23250c30","131","Sobre as Sociedades Espíritas","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","9","9","","","pending","","","","","","","","",""
"096f751df6c195c3a834190f","d89edaa48cf723bd3cbfcadb","same-page-no-semantic-anchor-book-3-packet-01","3","o-evangelho-segundo-o-espiritismo","9d8aad897894831700cfd109","100","A beneficência","same-page-no-semantic-anchor","legacy-word-count-oversized|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","","","pending","","","","","","","","",""
"4d52e995d8a36e1cbe11e255","8aad9c18e9c405dbdc1f9e20","same-page-no-semantic-anchor-book-4-packet-01","4","o-ceu-e-o-inferno","9679a904e31daae1e3e56906","22","Princípios da Doutrina Espírita sobre as penas futuras","same-page-no-semantic-anchor","no-legacy-word-count-estimate|same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","6","6","82","82","pending","","","","","","","","",""
"268544cc96432e7619c5d4ad","2171cd4a72a7e276f72c9dc8","same-page-no-semantic-anchor-book-5-packet-01","5","a-genese","de257ebe96af3ffbdc12ce4f","41","Teoria da condensação","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","6","6","150","150","pending","","","","","","","","",""
"06af1c2475d97f65669d306a","2296cb1ebdf5662c23ecea1d","same-page-no-semantic-anchor-book-5-packet-01","5","a-genese","41256a94961280b0ec185b2a","87","Sonhos","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","275","275","pending","","","","","","","","",""
"1165c6317812804c24b444f3","e3992d246d30456ec6147928","same-page-no-semantic-anchor-book-5-packet-01","5","a-genese","143693537c3cf3b5ea10a44d","89","Entrada de Jesus em Jerusalém","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","276","276","pending","","","","","","","","",""
"d9d47903ac54ced8d82fbc5a","65e8f7883ad4f4e6dd727834","same-page-no-semantic-anchor-book-5-packet-01","5","a-genese","a1927465f07f14bb9497ab9b","91","Pesca milagrosa","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","277","277","pending","","","","","","","","",""
"5619f48d9f5ad24a28cd5c5b","4c79b6a2cf5cbe32f724f98a","same-page-no-semantic-anchor-book-5-packet-01","5","a-genese","967bb923009521831a90dedd","94","Cego de Betsaida","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","280","280","pending","","","","","","","","",""
"7b79479675f772bcda500d78","eee02b6b8417511d91a04327","same-page-no-semantic-anchor-book-5-packet-01","5","a-genese","5614b07b464989d7e8bc9a4b","98","A mulher curvada","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","283","283","pending","","","","","","","","",""
"a803515b4b910bf535213ec9","2ea62a75175d8d61f9974336","same-page-no-semantic-anchor-book-5-packet-01","5","a-genese","88dddcb471bd451858bc4dc2","107","Tempestade aplacada","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","298","298","pending","","","","","","","","",""
"e5270c4e89b3769b783a0586","b0a41753614ee27d66f487f2","same-page-no-semantic-anchor-book-5-packet-01","5","a-genese","51343da79da82b5b257c9e2b","119","Perseguição aos apóstolos","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","331","331","pending","","","","","","","","",""
"3a51a47742bd6377bd08fec7","9d3108b29f38f42b3528d928","same-page-no-semantic-anchor-book-5-packet-01","5","a-genese","113f7ff843bb375048d0a053","124","A pedra angular","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","336","336","pending","","","","","","","","",""
"131349adb8198c27153e9f66","4841347de1950be3f1179cb1","same-page-no-semantic-anchor-book-5-packet-01","5","a-genese","cc17fbf1ec2b82c33161adc6","127","Advento de Elias","same-page-no-semantic-anchor","same-page-successor-boundary","confirm-successor-start|adjust-successor-start|merge-with-successor|unresolved","source_pdf_page_reviewed|successor_anchor_type|selected_decision|reviewer_confidence","8","8","340","340","pending","","","","","","","","",""
